Date,AirPort,Max TemperatureC,MeanDew PointC,Max Humidity,Max Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm/h,Mean Wind SpeedKm/h,Precipitationmm,CloudCover,WindDirDegrees,Rain,Thunderstorm,Fog,Snow,Hail,Tornado,latitude_deg,longitude_deg,elevation_ft,2018,2017,2016,2015,2017GDPPerCapita,Weekday,Weekend,Weekend_approx,Busiest_top5,National_holidays,State_holidays,OtherAirports,M,N,S,W,arrival_avg_WeeksToDeparture,arrival_avg_stdwtd,arrival_avg_output,departure_avg_WeeksToDeparture,departure_avg_stdwtd,departure_avg_output,DistanceToClosestHoliday,Fog_importance,Tornado_Magnitude
2013-01-06,MIA,28,21,90,1022,16,16,8,27,12,1.27,5,126,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,6,1,1,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,5,0,0
2013-01-07,MIA,27,19,97,1022,16,16,16,19,8,0.0,5,40,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,0,0,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,6,0,0
2013-01-08,MIA,28,21,90,1023,16,16,11,32,15,3.56,6,102,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,1,0,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,7,0,0
2013-01-09,MIA,28,21,82,1025,16,16,11,39,24,0.0,6,101,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,2,0,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,8,0,0
2013-01-10,MIA,28,19,82,1026,16,16,16,37,23,0.0,4,96,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,3,0,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,9,0,0
2013-01-11,MIA,28,19,79,1025,16,16,16,32,20,0.1,5,100,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,4,0,1,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,10,0,0
2013-01-12,MIA,28,19,84,1022,16,16,16,26,18,0.0,4,98,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,5,1,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,9,0,0
2013-01-13,MIA,27,17,79,1021,16,16,16,34,18,0.0,4,109,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,6,1,1,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,8,0,0
2013-01-14,MIA,27,17,79,1022,16,16,16,29,15,0.0,5,109,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,0,0,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,7,0,0
2013-01-15,MIA,27,18,87,1021,16,16,16,27,12,0.0,3,105,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,1,0,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,6,0,0
2013-01-16,MIA,27,19,93,1020,16,16,16,26,8,0.1,3,129,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,2,0,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,5,0,0
2013-01-17,MIA,26,19,97,1020,16,14,3,26,10,3.3,5,219,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,3,0,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,4,0,0
2013-01-18,MIA,19,11,78,1025,16,16,16,24,9,0.1,7,330,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,4,0,1,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,3,0,0
2013-01-19,MIA,24,17,100,1023,16,13,3,16,7,5.33,6,337,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,5,1,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,2,0,0
2013-01-20,MIA,28,18,100,1021,16,11,0,14,3,0.0,5,353,0,0,1,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,6,1,1,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,1,11,0
2013-01-21,MIA,27,19,90,1019,16,16,16,23,6,0.1,6,265,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,0,0,0,0,1,1,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,0,0,0
2013-01-22,MIA,26,15,93,1023,16,16,14,24,10,0.0,6,326,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,1,0,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,1,0,0
2013-01-23,MIA,24,11,73,1026,16,16,16,26,12,0.0,4,34,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,2,0,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,2,0,0
2013-01-24,MIA,25,12,84,1026,16,16,16,21,8,0.0,3,11,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,3,0,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,3,0,0
2013-01-25,MIA,26,11,73,1026,16,16,16,27,7,0.0,1,72,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,4,0,1,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,4,0,0
2013-01-26,MIA,26,14,90,1025,16,16,16,24,7,0.0,1,29,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,5,1,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,5,0,0
2013-01-27,MIA,26,17,81,1025,16,16,16,32,14,0.0,3,67,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,6,1,1,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,6,0,0
2013-01-28,MIA,27,17,73,1027,16,16,16,34,21,0.0,3,98,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,0,0,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,7,0,0
2013-01-29,MIA,27,19,84,1024,16,16,16,32,19,0.0,4,112,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,1,0,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,8,0,0
2013-01-30,MIA,27,18,90,1020,16,16,16,37,16,0.0,3,146,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,2,0,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,9,0,0
2013-01-31,MIA,24,16,93,1022,16,16,11,24,10,0.0,5,308,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,3,0,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,10,0,0
2013-02-01,MIA,24,8,67,1025,16,16,16,27,13,0.0,3,4,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,4,0,1,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,11,0,0
2013-02-02,MIA,24,9,69,1025,16,16,16,27,10,0.0,2,40,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,5,1,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,12,0,0
2013-02-03,MIA,24,8,78,1022,16,16,16,21,8,0.0,4,325,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,6,1,1,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,12,0,0
2013-02-04,MIA,24,8,72,1022,16,16,16,23,8,0.0,2,113,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,0,0,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,11,0,0
2013-02-05,MIA,26,14,87,1019,16,16,16,21,7,0.1,3,125,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,1,0,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,10,0,0
2013-02-06,MIA,27,17,93,1020,16,16,14,24,10,0.0,3,98,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,2,0,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,9,0,0
2013-02-07,MIA,27,17,84,1019,16,16,16,23,10,0.0,1,126,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,3,0,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,8,0,0
2013-02-08,MIA,29,19,97,1017,16,16,16,24,10,0.1,2,247,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,4,0,1,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,7,0,0
2013-02-09,MIA,27,17,100,1022,16,12,0,29,14,0.0,3,39,0,0,1,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,5,1,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,6,12,0
2013-02-10,MIA,27,16,73,1025,16,16,16,37,23,0.1,4,99,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,6,1,1,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,5,0,0
2013-02-11,MIA,27,17,79,1024,16,16,16,27,16,0.0,3,123,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,0,0,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,4,0,0
2013-02-12,MIA,28,19,93,1020,16,16,16,27,12,0.0,2,154,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,1,0,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,3,0,0
2013-02-13,MIA,28,21,100,1017,16,16,14,29,13,0.0,4,167,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,2,0,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,2,0,0
2013-02-14,MIA,31,20,100,1017,16,15,6,34,12,9.4,6,236,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,3,0,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,1,0,0
2013-02-15,MIA,23,18,100,1017,16,10,2,29,8,33.27,8,5,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,4,0,1,0,0,1,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,0,0,0
2013-02-16,MIA,24,13,100,1020,16,15,8,29,13,1.52,6,309,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,5,1,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,1,0,0
2013-02-17,MIA,15,-2,71,1027,16,16,16,27,17,0.0,1,339,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,6,1,1,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,2,0,0
2013-02-18,MIA,23,7,61,1027,16,16,16,34,14,0.0,4,60,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,0,0,0,0,1,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,3,0,0
2013-02-19,MIA,26,16,87,1023,16,16,16,32,13,0.1,3,127,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,1,0,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,4,0,0
2013-02-20,MIA,27,18,90,1020,16,16,11,26,10,0.0,7,67,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,2,0,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,5,0,0
2013-02-21,MIA,28,18,84,1020,16,16,16,26,15,0.0,5,107,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,3,0,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,6,0,0
2013-02-22,MIA,28,21,93,1020,16,16,16,29,19,0.0,4,116,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,4,0,1,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,7,0,0
2013-02-23,MIA,29,21,93,1018,16,16,16,27,15,0.0,4,152,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,5,1,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,8,0,0
2013-02-24,MIA,30,21,100,1016,16,16,11,23,8,0.0,4,185,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,6,1,1,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,9,0,0
2013-02-25,MIA,30,22,93,1013,16,15,11,29,13,0.0,5,152,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,0,0,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,10,0,0
2013-02-26,MIA,30,22,88,1013,16,16,11,35,17,0.1,6,179,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,1,0,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,11,0,0
2013-02-27,MIA,25,19,94,1015,16,14,8,16,7,2.54,7,306,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,2,0,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,12,0,0
2013-02-28,MIA,23,12,93,1017,16,15,11,23,11,0.25,7,303,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,3,0,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,13,0,0
2013-03-01,MIA,19,11,73,1016,16,16,16,19,9,0.1,8,309,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,4,0,1,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,14,0,0
2013-03-02,MIA,21,5,62,1018,16,16,16,29,11,0.1,7,315,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,5,1,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,15,0,0
2013-03-03,MIA,18,6,77,1021,16,16,10,27,12,0.1,4,302,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,6,1,1,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,16,0,0
2013-03-04,MIA,21,3,71,1024,16,16,16,21,8,0.0,0,354,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,0,0,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,17,0,0
2013-03-05,MIA,24,11,77,1023,16,16,16,21,7,0.0,1,145,1,0,0,0,0,0,25.79319953918457,-80.29060363769531,8.0,21025210,20709225,20875813,20986341,48140.0,1,0,0,0,0,0,1,0,0,1,0,13.253109637318316,9.808615586489813,10.668731494312725,13.507753789489355,10.033410888763825,10.600538007658498,18,0,0
2013-01-01,MCO,26,13,100,1024,16,16,13,29,7,0.0,3,172,0,0,1,0,0,0,28.429399490356445,-81.30899810791016,96.0,23184634,21565448,20283541,18759938,45807.0,1,0,0,0,1,1,1,0,0,1,0,13.806000922365156,9.869701491981461,10.80838420864321,13.451340589444795,9.709406433827663,10.860732638556195,0,16,0
2013-01-02,MCO,27,16,100,1019,16,16,11,21,6,0.0,5,231,1,0,0,0,0,0,28.429399490356445,-81.30899810791016,96.0,23184634,21565448,20283541,18759938,45807.0,2,0,0,0,0,0,1,0,0,1,0,13.806000922365156,9.869701491981461,10.80838420864321,13.451340589444795,9.709406433827663,10.860732638556195,1,0,0
2013-01-03,MCO,24,17,100,1023,16,9,0,29,10,0.25,7,10,1,0,1,0,0,0,28.429399490356445,-81.30899810791016,96.0,23184634,21565448,20283541,18759938,45807.0,3,0,0,0,0,0,1,0,0,1,0,13.806000922365156,9.869701491981461,10.80838420864321,13.451340589444795,9.709406433827663,10.860732638556195,2,9,0
2013-01-04,MCO,16,14,100,1026,16,9,2,27,14,0.76,8,360,1,0,0,0,0,0,28.429399490356445,-81.30899810791016,96.0,23184634,21565448,20283541,18759938,45807.0,4,0,1,0,0,0,1,0,0,1,0,13.806000922365156,9.869701491981461,10.80838420864321,13.451340589444795,9.709406433827663,10.860732638556195,3,0,0
2013-01-05,MCO,24,13,100,1026,16,16,14,23,13,0.0,6,23,1,0,0,0,0,0,28.429399490356445,-81.30899810791016,96.0,23184634,21565448,20283541,18759938,45807.0,5,1,0,0,0,0,1,0,0,1,0,13.806000922365156,9.869701491981461,10.80838420864321,13.451340589444795,9.709406433827663,10.860732638556195,4,0,0
2013-01-06,MCO,27,17,100,1023,16,11,0,24,10,0.1,7,33,0,0,1,0,0,0,28.429399490356445,-81.30899810791016,96.0,23184634,21565448,20283541,18759938,45807.0,6,1,1,0,0,0,1,0,0,1,0,13.806000922365156,9.869701491981461,10.80838420864321,13.451340589444795,9.709406433827663,10.860732638556195,5,11,0
2013-01-07,MCO,22,14,97,1024,16,16,16,35,17,0.1,7,24,1,0,0,0,0,0,28.429399490356445,-81.30899810791016,96.0,23184634,21565448,20283541,18759938,45807.0,0,0,0,0,0,0,1,0,0,1,0,13.806000922365156,9.869701491981461,10.80838420864321,13.451340589444795,9.709406433827663,10.860732638556195,6,0,0
2013-01-08,MCO,27,18,100,1024,16,16,16,14,10,0.0,5,57,1,0,0,0,0,0,28.429399490356445,-81.30899810791016,96.0,23184634,21565448,20283541,18759938,45807.0,1,0,0,0,0,0,1,0,0,1,0,13.806000922365156,9.869701491981461,10.80838420864321,13.451340589444795,9.709406433827663,10.860732638556195,7,0,0
2013-01-09,MCO,29,20,100,1027,16,12,0,24,10,0.0,5,88,0,0,1,0,0,0,28.429399490356445,-81.30899810791016,96.0,23184634,21565448,20283541,18759938,45807.0,2,0,0,0,0,0,1,0,0,1,0,13.806000922365156,9.869701491981461,10.80838420864321,13.451340589444795,9.709406433827663,10.860732638556195,8,12,0
2013-01-10,MCO,28,18,100,1027,16,10,1,24,8,0.0,4,92,0,0,1,0,0,0,28.429399490356445,-81.30899810791016,96.0,23184634,21565448,20283541,18759938,45807.0,3,0,0,0,0,0,1,0,0,1,0,13.806000922365156,9.869701491981461,10.80838420864321,13.451340589444795,9.709406433827663,10.860732638556195,9,10,0
2013-01-11,MCO,29,18,100,1025,16,15,11,24,9,0.0,5,123,0,0,1,0,0,0,28.429399490356445,-81.30899810791016,96.0,23184634,21565448,20283541,18759938,45807.0,4,0,1,0,0,0,1,0,0,1,0,13.806000922365156,9.869701491981461,10.80838420864321,13.451340589444795,9.709406433827663,10.860732638556195,10,15,0
2013-01-12,MCO,28,17,100,1023,16,10,0,21,7,0.0,2,102,0,0,1,0,0,0,28.429399490356445,-81.30899810791016,96.0,23184634,21565448,20283541,18759938,45807.0,5,1,0,0,0,0,1,0,0,1,0,13.806000922365156,9.869701491981461,10.80838420864321,13.451340589444795,9.709406433827663,10.860732638556195,9,10,0
2013-01-13,MCO,28,17,100,1022,16,15,5,24,9,0.0,4,134,0,0,1,0,0,0,28.429399490356445,-81.30899810791016,96.0,23184634,21565448,20283541,18759938,45807.0,6,1,1,0,0,0,1,0,0,1,0,13.806000922365156,9.869701491981461,10.80838420864321,13.451340589444795,9.709406433827663,10.860732638556195,8,15,0
2013-01-14,MCO,28,17,100,1023,16,13,1,21,7,0.0,4,140,0,0,1,0,0,0,28.429399490356445,-81.30899810791016,96.0,23184634,21565448,20283541,18759938,45807.0,0,0,0,0,0,0,1,0,0,1,0,13.806000922365156,9.869701491981461,10.80838420864321,13.451340589444795,9.709406433827663,10.860732638556195,7,13,0
2013-01-15,MCO,28,18,100,1022,16,16,6,23,6,0.0,4,123,0,0,1,0,0,0,28.429399490356445,-81.30899810791016,96.0,23184634,21565448,20283541,18759938,45807.0,1,0,0,0,0,0,1,0,0,1,0,13.806000922365156,9.869701491981461,10.80838420864321,13.451340589444795,9.709406433827663,10.860732638556195,6,16,0
2013-01-16,MCO,29,16,100,1020,16,15,11,19,6,0.0,3,171,0,0,1,0,0,0,28.429399490356445,-81.30899810791016,96.0,23184634,21565448,20283541,18759938,45807.0,2,0,0,0,0,0,1,0,0,1,0,13.806000922365156,9.869701491981461,10.80838420864321,13.451340589444795,9.709406433827663,10.860732638556195,5,15,0
2013-01-17,MCO,27,14,100,1020,16,16,11,40,19,0.1,5,250,0,0,1,0,0,0,28.429399490356445,-81.30899810791016,96.0,23184634,21565448,20283541,18759938,45807.0,3,0,0,0,0,0,1,0,0,1,0,13.806000922365156,9.869701491981461,10.80838420864321,13.451340589444795,9.709406433827663,10.860732638556195,4,16,0
2013-01-18,MCO,18,8,87,1026,16,14,3,39,19,0.51,7,359,1,0,0,0,0,0,28.429399490356445,-81.30899810791016,96.0,23184634,21565448,20283541,18759938,45807.0,4,0,1,0,0,0,1,0,0,1,0,13.806000922365156,9.869701491981461,10.80838420864321,13.451340589444795,9.709406433827663,10.860732638556195,3,0,0
2013-01-19,MCO,24,14,93,1026,16,16,16,32,18,0.0,7,18,1,0,0,0,0,0,28.429399490356445,-81.30899810791016,96.0,23184634,21565448,20283541,18759938,45807.0,5,1,0,0,0,0,1,0,0,1,0,13.806000922365156,9.869701491981461,10.80838420864321,13.451340589444795,9.709406433827663,10.860732638556195,2,0,0
2013-01-20,MCO,23,15,100,1023,16,15,3,23,13,0.25,7,13,1,0,0,0,0,0,28.429399490356445,-81.30899810791016,96.0,23184634,21565448,20283541,18759938,45807.0,6,1,1,0,0,0,1,0,0,1,0,13.806000922365156,9.869701491981461,10.80838420864321,13.451340589444795,9.709406433827663,10.860732638556195,1,0,0
2013-01-21,MCO,22,14,84,1020,16,15,4,19,7,3.3,8,8,1,0,0,0,0,0,28.429399490356445,-81.30899810791016,96.0,23184634,21565448,20283541,18759938,45807.0,0,0,0,0,1,1,1,0,0,1,0,13.806000922365156,9.869701491981461,10.80838420864321,13.451340589444795,9.709406433827663,10.860732638556195,0,0,0
2013-01-22,MCO,18,6,84,1026,16,16,16,32,14,0.0,7,8,1,0,0,0,0,0,28.429399490356445,-81.30899810791016,96.0,23184634,21565448,20283541,18759938,45807.0,1,0,0,0,0,0,1,0,0,1,0,13.806000922365156,9.869701491981461,10.80838420864321,13.451340589444795,9.709406433827663,10.860732638556195,1,0,0
